genotype,datelist,animal,variable,fram,lens
Nd,20161029c1v3,1,V613,10212,11
Nd,20161029c1v3,1,V616,10241,6
Nd,20161029c1v3,1,V624,10323,5
Nd,20161029c1v3,1,V627,10352,12
Nd,20161029c1v3,1,V628,10381,23
Nd,20161029c1v3,1,V631,10411,15
Nd,20161029c1v3,1,V632,10428,7
Nd,20161029c1v3,1,V633,10446,10
Nd,20161029c1v3,1,V634,10457,9
Nd,20161029c1v3,1,V635,10470,11
Nd,20161029c1v3,1,V636,10483,10
Nd,20161029c1v3,1,V637,10510,19
Nd,20161029c1v3,1,V638,10530,17
Nd,20161029c1v3,1,V642,10555,11
Nd,20161029c1v3,1,V643,10564,7
Nd,20161029c1v3,1,V644,10574,8
Nd,20161029c1v3,1,V646,10601,15
Nd,20161029c1v3,1,V647,10619,9
Nd,20161029c1v3,1,V649,10639,6
Nd,20161029c1v3,1,V651,10656,5
Nd,20161029c1v3,1,V653,10676,12
Nd,20161029c1v3,1,V656,10702,10
Nd,20161029c1v3,1,V658,10725,15
Nd,20161029c1v3,1,V660,10739,7
Nd,20161029c1v3,2,V4,1620,12
Nd,20161029c1v3,2,V8,2048,5
Nd,20161029c1v3,2,V9,2080,5
Nd,20161029c1v3,2,V17,3647,27
Nd,20161029c1v3,2,V18,3658,9
Nd,20161029c1v3,2,V20,3673,10
Nd,20161029c1v3,2,V21,3749,14
Nd,20161029c1v3,2,V22,3762,10
Nd,20161029c1v3,2,V25,3793,18
Nd,20161029c1v3,2,V26,3812,12
Nd,20161029c1v3,2,V27,3838,19
Nd,20161029c1v3,2,V28,3873,30
Nd,20161029c1v3,2,V29,3881,6
Nd,20161029c1v3,2,V32,3904,10
Nd,20161029c1v3,2,V33,3965,58
Nd,20161029c1v3,2,V35,4003,32
Nd,20161029c1v3,2,V36,4020,15
Nd,20161029c1v3,2,V37,4046,19
Nd,20161029c1v3,2,V38,4069,19
Nd,20161029c1v3,2,V40,4099,25
Nd,20161029c1v3,2,V45,4145,13
Nd,20161029c1v3,2,V46,4167,7
Nd,20161029c1v3,2,V49,4201,6
Nd,20161029c1v3,2,V50,4235,5
Nd,20161029c1v3,2,V51,4254,15
Nd,20161029c1v3,2,V53,4300,8
Nd,20161029c1v3,2,V55,4338,11
Nd,20161029c1v3,2,V56,4475,7
Nd,20161029c1v3,2,V58,4504,15
Nd,20161029c1v3,2,V61,4523,9
Nd,20161029c1v3,2,V66,4757,6
Nd,20161029c1v3,2,V70,4803,5
Nd,20161029c1v3,2,V80,4931,6
Nd,20161029c1v3,2,V87,5272,17
Nd,20161029c1v3,2,V97,5666,55
Nd,20161029c1v3,2,V102,5859,8
Nd,20161029c1v3,2,V103,5869,5
Nd,20161029c1v3,2,V105,5887,8
Nd,20161029c1v3,2,V106,10132,4235
Nd,20161029c1v3,2,V107,10142,8
Nd,20161029c1v3,2,V111,10171,5
Nd,20161029c1v3,2,V113,10188,9
Nd,20161029c1v3,2,V114,10210,12
Nd,20161029c1v3,2,V115,10222,10
Nd,20161029c1v3,2,V119,10256,16
Nd,20161029c1v3,2,V121,10283,17
Nd,20161029c1v3,2,V125,10311,6
Nd,20161029c1v3,2,V126,10328,10
Nd,20161029c1v3,2,V129,10365,10
Nd,20161029c1v3,2,V131,10382,10
Nd,20161029c1v3,2,V132,10393,5
Nd,20161029c1v3,2,V141,10437,9
Nd,20161029c1v3,2,V143,10456,13
Nd,20161029c1v3,2,V144,10466,8
Nd,20161029c1v3,2,V146,10491,9
Nd,20161029c1v3,2,V147,10505,10
Nd,20161029c1v3,2,V148,10514,7
Nd,20161029c1v3,2,V149,10538,22
Nd,20161029c1v3,2,V153,10558,5
Nd,20161029c1v3,2,V155,10576,13
Nd,20161029c1v3,2,V157,10597,11
Nd,20161029c1v3,2,V160,10643,24
Nd,20161029c1v3,2,V163,10666,11
Nd,20161029c1v3,2,V165,10700,28
Nd,20161029c1v3,2,V166,10709,7
Nd,20161029c1v3,2,V167,10723,10
Nd,20161029c1v3,2,V171,10743,5
Nd,20161029c1v3,2,V172,10750,5
Nd,20161029c1v3,2,V174,10760,5
Nd,20161029c1v3,2,V175,10778,10
Nd,20161029c1v3,2,V177,10799,13
Nd,20161029c1v3,3,V3,1853,5
Nd,20161029c1v3,3,V4,1878,15
Nd,20161029c1v3,3,V6,1895,5
Nd,20161029c1v3,3,V7,1956,58
Nd,20161029c1v3,3,V8,1967,9
Nd,20161029c1v3,3,V9,2021,52
Nd,20161029c1v3,3,V11,2065,19
Nd,20161029c1v3,3,V13,2082,6
Nd,20161029c1v3,3,V15,2103,6
Nd,20161029c1v3,3,V30,2247,7
Nd,20161029c1v3,3,V35,2307,15
Nd,20161029c1v3,3,V51,2479,6
Nd,20161029c1v3,3,V59,2882,7
Nd,20161029c1v3,3,V71,3454,48
Nd,20161029c1v3,3,V72,3491,30
Nd,20161029c1v3,3,V73,3506,13
Nd,20161029c1v3,3,V74,3525,17
Nd,20161029c1v3,3,V75,3551,18
Nd,20161029c1v3,3,V80,3581,6
Nd,20161029c1v3,3,V81,3590,6
Nd,20161029c1v3,3,V82,3598,6
Nd,20161029c1v3,3,V83,3611,6
Nd,20161029c1v3,3,V88,3745,5
Nd,20161029c1v3,3,V89,3759,12
Nd,20161029c1v3,3,V90,3766,5
Nd,20161029c1v3,3,V94,3797,5
Nd,20161029c1v3,3,V95,3832,8
Nd,20161029c1v3,3,V97,3860,6
Nd,20161029c1v3,3,V103,3963,6
Nd,20161029c1v3,3,V109,4034,6
Nd,20161029c1v3,3,V110,4045,8
Nd,20161029c1v3,3,V116,4539,5
Nd,20161029c1v3,3,V119,4604,5
Nd,20161029c1v3,3,V127,4780,42
Nd,20161029c1v3,3,V129,4820,20
Nd,20161029c1v3,3,V130,4843,12
Nd,20161029c1v3,3,V132,4875,8
Nd,20161029c1v3,3,V137,4949,25
Nd,20161029c1v3,3,V138,4983,5
Nd,20161029c1v3,3,V139,4991,6
Nd,20161029c1v3,3,V140,5024,26
Nd,20161029c1v3,3,V142,5052,11
Nd,20161029c1v3,3,V143,5065,6
Nd,20161029c1v3,3,V144,5086,14
Nd,20161029c1v3,3,V146,5108,6
Nd,20161029c1v3,3,V148,5137,6
Nd,20161029c1v3,3,V149,5152,9
Nd,20161029c1v3,3,V152,5186,6
Nd,20161029c1v3,3,V157,5364,7
Nd,20161029c1v3,3,V158,5371,5
Nd,20161029c1v3,3,V160,5392,10
Nd,20161029c1v3,3,V163,5467,5
Nd,20161029c1v3,3,V165,5483,10
Nd,20161029c1v3,3,V166,5503,13
Nd,20161029c1v3,3,V168,5535,26
Nd,20161029c1v3,3,V170,5911,361
Nd,20161029c1v3,3,V173,5957,35
Nd,20161029c1v3,3,V174,5991,32
Nd,20161029c1v3,3,V176,6028,29
Nd,20161029c1v3,3,V177,6039,9
Nd,20161029c1v3,3,V178,6054,10
Nd,20161029c1v3,3,V180,6066,7
Nd,20161029c1v3,3,V181,6137,8
Nd,20161029c1v3,3,V182,6144,5
Nd,20161029c1v3,3,V186,6237,5
Nd,20161029c1v3,3,V193,6374,6
Nd,20161029c1v3,3,V195,6399,7
Nd,20161029c1v3,3,V197,6415,6
Nd,20161029c1v3,3,V204,6474,7
Nd,20161029c1v3,3,V207,6496,7
Nd,20161029c1v3,3,V213,6552,10
Nd,20161029c1v3,3,V214,6565,11
Nd,20161029c1v3,3,V215,6572,5
Nd,20161029c1v3,3,V217,6625,13
Nd,20161029c1v3,3,V220,6644,9
Nd,20161029c1v3,3,V223,6670,15
Nd,20161029c1v3,3,V224,6693,13
Nd,20161029c1v3,3,V226,6705,7
Nd,20161029c1v3,3,V227,6714,7
Nd,20161029c1v3,3,V230,6740,15
Nd,20161029c1v3,3,V231,6779,6
Nd,20161029c1v3,3,V232,6794,5
Nd,20161029c1v3,3,V236,6863,6
Nd,20161029c1v3,3,V248,7061,7
Nd,20161029c1v3,3,V249,7076,13
Nd,20161029c1v3,3,V250,7097,14
Nd,20161029c1v3,3,V252,7107,5
Nd,20161029c1v3,3,V253,7118,6
Nd,20161029c1v3,3,V259,7182,7
Nd,20161029c1v3,3,V269,7293,5
Nd,20161029c1v3,3,V272,7340,10
Nd,20161029c1v3,3,V276,7410,11
Nd,20161029c1v3,3,V297,7774,8
Nd,20161029c1v3,3,V298,7855,5
Nd,20161029c1v3,3,V299,7869,6
Nd,20161029c1v3,3,V302,7924,5
Nd,20161029c1v3,3,V306,7951,8
Nd,20161029c1v3,3,V312,8161,62
Nd,20161029c1v3,3,V313,8202,39
Nd,20161029c1v3,3,V315,8217,6
Nd,20161029c1v3,3,V320,8259,10
Nd,20161029c1v3,3,V321,8266,5
Nd,20161029c1v3,3,V328,8317,9
Nd,20161029c1v3,3,V330,8361,5
Nd,20161029c1v3,3,V331,8376,12
Nd,20161029c1v3,3,V336,8406,8
Nd,20161029c1v3,3,V337,8419,7
Nd,20161029c1v3,3,V347,8490,10
Nd,20161029c1v3,3,V353,8523,7
Nd,20161029c1v3,3,V355,8537,6
Nd,20161029c1v3,3,V356,8562,14
Nd,20161029c1v3,3,V357,8575,9
Nd,20161029c1v3,3,V358,8587,7
Nd,20161029c1v3,3,V365,8647,8
Nd,20161029c1v3,3,V373,8693,7
Nd,20161029c1v3,3,V378,8732,5
Nd,20161029c1v3,3,V379,8761,27
Nd,20161029c1v3,3,V382,8784,14
Nd,20161029c1v3,3,V385,8846,5
Nd,20161029c1v3,3,V389,8867,7
Nd,20161029c1v3,3,V391,8880,8
Nd,20161029c1v3,3,V396,8930,30
Nd,20161029c1v3,3,V401,8973,7
Nd,20161029c1v3,3,V403,8991,6
Nd,20161029c1v3,3,V408,9036,5
Nd,20161029c1v3,3,V419,9179,6
Nd,20161029c1v3,3,V421,9206,17
Nd,20161029c1v3,3,V422,9214,6
Nd,20161029c1v3,3,V423,9233,8
Nd,20161029c1v3,3,V424,9249,11
Nd,20161029c1v3,3,V425,9276,25
Nd,20161029c1v3,3,V427,9290,6
Nd,20161029c1v3,3,V429,9324,25
Nd,20161029c1v3,3,V436,9370,7
Nd,20161029c1v3,3,V437,9381,9
Nd,20161029c1v3,3,V440,9397,6
Nd,20161029c1v3,3,V442,9408,6
Nd,20161029c1v3,3,V443,9417,7
Nd,20161029c1v3,3,V446,9451,21
Nd,20161029c1v3,3,V449,9470,6
Nd,20161029c1v3,3,V452,9486,5
Nd,20161029c1v3,3,V454,9506,11
Nd,20161029c1v3,3,V463,9613,9
Nd,20161029c1v3,3,V468,9722,8
Nd,20161029c1v3,3,V471,9766,17
Nd,20161029c1v3,3,V474,9823,6
Nd,20161029c1v3,3,V475,9842,5
Nd,20161029c1v3,3,V486,9940,6
Nd,20161029c1v3,3,V487,9949,5
Nd,20161029c1v3,3,V489,9968,5
Nd,20161029c1v3,3,V490,9982,8
Nd,20161029c1v3,3,V491,9994,8
Nd,20161029c1v3,3,V496,10097,8
Nd,20161029c1v3,3,V500,10169,11
Nd,20161029c1v3,3,V504,10275,5
Nd,20161029c1v3,3,V506,10311,23
Nd,20161029c1v3,3,V511,10340,9
Nd,20161029c1v3,3,V517,10385,15
Nd,20161029c1v3,3,V519,10410,19
Nd,20161029c1v3,3,V520,10450,38
Nd,20161029c1v3,3,V521,10458,6
Nd,20161029c1v3,3,V522,10469,8
Nd,20161029c1v3,3,V525,10488,5
Nd,20161029c1v3,3,V531,10531,11
Nd,20161029c1v3,3,V534,10560,8
Nd,20161029c1v3,3,V535,10572,9
Nd,20161029c1v3,3,V546,10686,7
Nd,20161029c1v3,3,V548,10729,18
Nd,20161029c1v3,4,V1,38,13
Nd,20161029c1v3,4,V6,202,5
Nd,20161029c1v3,4,V12,285,5
Nd,20161029c1v3,4,V14,337,8
Nd,20161029c1v3,4,V15,364,19
Nd,20161029c1v3,4,V21,1325,58
Nd,20161029c1v3,4,V23,1394,63
Nd,20161029c1v3,4,V25,1417,12
Nd,20161029c1v3,4,V26,1517,98
Nd,20161029c1v3,4,V27,1690,171
Nd,20161029c1v3,4,V34,1766,33
Nd,20161029c1v3,4,V36,1807,16
Nd,20161029c1v3,4,V37,1829,15
Nd,20161029c1v3,4,V38,1852,20
Nd,20161029c1v3,4,V39,1889,8
Nd,20161029c1v3,4,V40,1951,59
Nd,20161029c1v3,4,V41,1960,6
Nd,20161029c1v3,4,V42,1991,25
Nd,20161029c1v3,4,V43,2017,24
Nd,20161029c1v3,4,V44,2499,440
Nd,20161029c1v3,4,V45,5299,2300
Nd,20161029c1v3,4,V47,6326,7
Nd,20161029c1v3,4,V48,8661,506
Nd,20161029c1v3,4,V49,9118,328
Nd,20161029c1v3,4,V50,9228,33
Nd,20161029c1v3,4,V51,9264,19
Nd,20161029c1v3,4,V52,9291,5
Nd,20161029c1v3,4,V54,9308,8
Nd,20161029c1v3,4,V56,9335,11
Nd,20161029c1v3,4,V62,9366,7
Nd,20161029c1v3,4,V65,9398,5
Nd,20161029c1v3,4,V67,9411,6
Nd,20161029c1v3,4,V68,9435,22
Nd,20161029c1v3,4,V72,9487,29
Nd,20161029c1v3,4,V74,9502,5
Nd,20161029c1v3,4,V75,9536,20
Nd,20161029c1v3,4,V76,9549,7
Nd,20161029c1v3,4,V77,9560,9
Nd,20161029c1v3,4,V78,9576,14
Nd,20161029c1v3,4,V80,9590,9
Nd,20161029c1v3,4,V81,9598,6
Nd,20161029c1v3,4,V82,9605,5
Nd,20161029c1v3,4,V84,9615,5
Nd,20161029c1v3,4,V85,9632,10
Nd,20161029c1v3,4,V87,9651,10
Nd,20161029c1v3,4,V89,9673,17
Nd,20161029c1v3,4,V91,9695,17
Nd,20161029c1v3,4,V92,9703,6
Nd,20161029c1v3,4,V93,9729,24
Nd,20161029c1v3,4,V96,9755,15
Nd,20161029c1v3,4,V97,9769,10
Nd,20161029c1v3,4,V100,9785,8
Nd,20161029c1v3,4,V101,9794,7
Nd,20161029c1v3,4,V103,9808,8
Nd,20161029c1v3,4,V105,9825,5
Nd,20161029c1v3,4,V108,9844,9
Nd,20161029c1v3,4,V109,9877,29
Nd,20161029c1v3,4,V111,9901,14
Nd,20161029c1v3,4,V114,9935,20
Nd,20161029c1v3,4,V115,9944,5
Nd,20161029c1v3,4,V116,9964,14
Nd,20161029c1v3,4,V117,9975,9
Nd,20161029c1v3,4,V118,10039,55
Nd,20161029c1v3,4,V119,10117,76
Nd,20161029c1v3,5,V3,545,6
Nd,20161029c1v3,5,V18,2650,12
Nd,20161029c1v3,5,V19,2819,132
Nd,20161029c1v3,5,V20,2829,8
Nd,20161029c1v3,5,V21,2843,12
Nd,20161029c1v3,5,V22,2897,52
Nd,20161029c1v3,5,V23,2929,30
Nd,20161029c1v3,5,V24,2945,14
Nd,20161029c1v3,5,V26,2992,42
Nd,20161029c1v3,5,V27,3025,30
Nd,20161029c1v3,5,V28,3127,100
Nd,20161029c1v3,5,V29,3183,54
Nd,20161029c1v3,5,V31,3205,15
Nd,20161029c1v3,5,V36,3244,13
Nd,20161029c1v3,5,V37,3283,36
Nd,20161029c1v3,5,V39,3313,25
Nd,20161029c1v3,5,V40,3326,11
Nd,20161029c1v3,5,V41,3337,5
Nd,20161029c1v3,5,V42,3364,20
Nd,20161029c1v3,5,V43,3384,15
Nd,20161029c1v3,5,V44,3447,61
Nd,20161029c1v3,5,V46,3475,6
Nd,20161029c1v3,5,V54,3662,5
Nd,20161029c1v3,5,V60,3720,14
Nd,20161029c1v3,5,V64,3820,7
Nd,20161029c1v3,5,V66,3851,5
Nd,20161029c1v3,5,V67,3872,9
Nd,20161029c1v3,5,V69,3892,10
Nd,20161029c1v3,5,V70,3903,9
Nd,20161029c1v3,5,V74,3938,5
Nd,20161029c1v3,5,V76,3954,11
Nd,20161029c1v3,5,V78,3978,18
Nd,20161029c1v3,5,V85,4007,6
Nd,20161029c1v3,5,V86,4017,8
Nd,20161029c1v3,5,V87,4040,21
Nd,20161029c1v3,5,V89,4056,6
Nd,20161029c1v3,5,V90,4064,5
Nd,20161029c1v3,5,V91,4072,6
Nd,20161029c1v3,5,V92,4088,14
Nd,20161029c1v3,5,V93,4102,12
Nd,20161029c1v3,5,V95,4148,38
Nd,20161029c1v3,5,V97,4162,9
Nd,20161029c1v3,5,V98,4171,6
Nd,20161029c1v3,5,V100,4213,32
Nd,20161029c1v3,5,V103,4241,10
Nd,20161029c1v3,5,V104,4250,7
Nd,20161029c1v3,5,V108,4279,9
Nd,20161029c1v3,5,V110,4294,10
Nd,20161029c1v3,5,V112,4309,9
Nd,20161029c1v3,5,V114,4330,14
Nd,20161029c1v3,5,V115,4352,18
Nd,20161029c1v3,5,V116,4391,37
Nd,20161029c1v3,5,V119,4413,6
Nd,20161029c1v3,5,V122,4442,19
Nd,20161029c1v3,5,V123,4451,6
Nd,20161029c1v3,5,V124,4458,5
Nd,20161029c1v3,5,V129,4490,6
Nd,20161029c1v3,5,V130,4502,7
Nd,20161029c1v3,5,V132,4521,12
Nd,20161029c1v3,5,V134,4545,6
Nd,20161029c1v3,5,V138,4769,6
Nd,20161029c1v3,5,V143,4851,7
Nd,20161029c1v3,5,V146,4892,9
Nd,20161029c1v3,5,V150,4935,9
Nd,20161029c1v3,5,V152,4952,11
Nd,20161029c1v3,5,V154,4969,6
Nd,20161029c1v3,5,V155,4983,7
Nd,20161029c1v3,5,V156,4998,12
Nd,20161029c1v3,5,V158,5012,5
Nd,20161029c1v3,5,V160,5026,5
Nd,20161029c1v3,5,V163,5066,12
Nd,20161029c1v3,5,V164,5084,11
Nd,20161029c1v3,5,V165,5110,23
Nd,20161029c1v3,5,V166,5124,12
Nd,20161029c1v3,5,V167,5134,7
Nd,20161029c1v3,5,V169,5160,21
Nd,20161029c1v3,5,V171,5175,8
Nd,20161029c1v3,5,V174,5209,25
Nd,20161029c1v3,5,V176,5228,10
Nd,20161029c1v3,5,V177,5244,14
Nd,20161029c1v3,5,V178,5263,16
Nd,20161029c1v3,5,V179,5301,36
Nd,20161029c1v3,5,V182,5327,16
Nd,20161029c1v3,5,V184,5339,6
Nd,20161029c1v3,5,V188,5365,6
Nd,20161029c1v3,5,V189,5398,31
Nd,20161029c1v3,5,V190,5415,14
Nd,20161029c1v3,5,V205,5592,5
Nd,20161029c1v3,5,V208,5626,5
Nd,20161029c1v3,5,V209,5638,10
Nd,20161029c1v3,5,V210,5650,8
Nd,20161029c1v3,5,V214,5690,5
Nd,20161029c1v3,5,V215,5698,5
Nd,20161029c1v3,5,V217,5709,6
Nd,20161029c1v3,5,V218,5730,19
Nd,20161029c1v3,5,V219,5739,6
Nd,20161029c1v3,5,V220,5750,9
Nd,20161029c1v3,5,V223,5791,18
Nd,20161029c1v3,5,V224,5827,24
Nd,20161029c1v3,5,V225,5835,6
Nd,20161029c1v3,5,V226,5849,12
Nd,20161029c1v3,5,V229,5876,14
Nd,20161029c1v3,5,V230,5889,10
Nd,20161029c1v3,5,V231,5915,24
Nd,20161029c1v3,5,V232,5922,5
Nd,20161029c1v3,5,V233,5960,36
Nd,20161029c1v3,5,V234,6005,43
Nd,20161029c1v3,5,V235,6061,54
Nd,20161029c1v3,5,V238,6085,9
Nd,20161029c1v3,5,V241,6103,6
Nd,20161029c1v3,5,V245,6143,6
Nd,20161029c1v3,5,V247,6174,23
Nd,20161029c1v3,5,V249,6186,6
Nd,20161029c1v3,5,V250,6197,9
Nd,20161029c1v3,5,V251,6209,10
Nd,20161029c1v3,5,V253,6242,14
Nd,20161029c1v3,5,V255,6262,15
Nd,20161029c1v3,5,V256,6282,15
Nd,20161029c1v3,5,V257,6317,15
Nd,20161029c1v3,5,V260,6342,15
Nd,20161029c1v3,5,V262,6354,7
Nd,20161029c1v3,5,V263,6369,13
Nd,20161029c1v3,5,V264,6379,8
Nd,20161029c1v3,5,V265,6393,6
Nd,20161029c1v3,5,V267,6403,5
Nd,20161029c1v3,5,V269,6423,15
Nd,20161029c1v3,5,V270,6441,11
Nd,20161029c1v3,5,V271,6453,10
Nd,20161029c1v3,5,V273,6472,9
Nd,20161029c1v3,5,V275,6508,11
Nd,20161029c1v3,5,V276,6525,10
Nd,20161029c1v3,5,V277,6542,14
Nd,20161029c1v3,5,V279,6565,14
Nd,20161029c1v3,5,V280,6579,12
Nd,20161029c1v3,5,V281,6590,8
Nd,20161029c1v3,5,V284,6620,13
Nd,20161029c1v3,5,V285,6627,5
Nd,20161029c1v3,5,V287,6645,9
Nd,20161029c1v3,5,V288,6673,12
Nd,20161029c1v3,5,V289,6680,5
Nd,20161029c1v3,5,V290,6692,9
Nd,20161029c1v3,5,V292,6715,14
Nd,20161029c1v3,5,V297,6775,9
Nd,20161029c1v3,5,V301,6984,5
Nd,20161029c1v3,5,V304,7045,7
Nd,20161029c1v3,5,V305,7097,6
Nd,20161029c1v3,5,V307,7135,30
Nd,20161029c1v3,5,V310,7154,5
Nd,20161029c1v3,5,V311,7222,66
Nd,20161029c1v3,5,V313,7236,9
Nd,20161029c1v3,5,V315,7253,6
Nd,20161029c1v3,5,V316,7276,21
Nd,20161029c1v3,5,V319,7297,7
Nd,20161029c1v3,5,V320,7349,45
Nd,20161029c1v3,5,V324,7404,14
Nd,20161029c1v3,5,V325,7414,8
Nd,20161029c1v3,5,V326,7433,17
Nd,20161029c1v3,5,V329,7461,11
Nd,20161029c1v3,5,V331,7491,23
Nd,20161029c1v3,5,V335,7540,7
Nd,20161029c1v3,5,V338,7574,10
Nd,20161029c1v3,5,V342,7603,5
Nd,20161029c1v3,5,V349,7662,7
Nd,20161029c1v3,5,V350,7673,8
Nd,20161029c1v3,5,V355,7705,9
Nd,20161029c1v3,5,V356,7733,23
Nd,20161029c1v3,5,V357,7753,6
Nd,20161029c1v3,5,V360,7823,26
Nd,20161029c1v3,5,V361,7845,14
Nd,20161029c1v3,5,V364,7952,24
Nd,20161029c1v3,5,V366,7988,19
Nd,20161029c1v3,5,V367,7998,8
Nd,20161029c1v3,5,V368,8036,29
Nd,20161029c1v3,5,V369,8065,27
Nd,20161029c1v3,5,V372,8093,17
Nd,20161029c1v3,5,V373,8128,29
Nd,20161029c1v3,5,V376,8173,33
Nd,20161029c1v3,5,V377,8188,7
Nd,20161029c1v3,5,V378,8205,15
Nd,20161029c1v3,5,V379,8223,16
Nd,20161029c1v3,5,V381,8235,5
Nd,20161029c1v3,5,V383,8263,18
Nd,20161029c1v3,5,V384,8278,13
Nd,20161029c1v3,5,V387,8297,10
Nd,20161029c1v3,5,V388,8307,8
Nd,20161029c1v3,5,V390,8319,5
Nd,20161029c1v3,5,V391,8327,5
Nd,20161029c1v3,5,V394,8344,5
Nd,20161029c1v3,5,V395,8368,22
Nd,20161029c1v3,5,V396,8378,7
Nd,20161029c1v3,5,V400,8402,11
Nd,20161029c1v3,5,V403,8606,20
Nd,20161029c1v3,5,V405,8661,6
Nd,20161029c1v3,5,V411,8757,5
Nd,20161029c1v3,5,V416,8875,18
Nd,20161029c1v3,5,V417,8886,6
Nd,20161029c1v3,5,V421,8995,21
Nd,20161029c1v3,5,V423,9152,5
Nd,20161029c1v3,5,V426,9237,9
Nd,20161029c1v3,5,V441,9782,13
Nd,20161029c1v3,5,V448,9867,7
Nd,20161029c1v3,5,V449,9880,7
Nd,20161029c1v3,5,V459,9955,5
Nd,20161029c1v3,5,V467,10010,5
Nd,20161029c1v3,5,V469,10029,10
Nd,20161029c1v3,5,V473,10059,11
Nd,20161029c1v3,5,V479,10111,6
Nd,20161029c1v3,5,V485,10143,10
Nd,20161029c1v3,5,V490,10200,6
Nd,20161029c1v3,5,V493,10221,11
Nd,20161029c1v3,5,V497,10254,6
Nd,20161029c1v3,5,V499,10284,17
Nd,20161029c1v3,5,V504,10325,10
Nd,20161029c1v3,5,V506,10350,10
Nd,20161029c1v3,5,V510,10402,17
Nd,20161029c1v3,5,V515,10457,13
Nd,20161029c1v3,5,V516,10477,6
Nd,20161029c1v3,5,V517,10485,6
Nd,20161029c1v3,5,V521,10512,8
Nd,20161029c1v3,5,V523,10531,10
Nd,20161029c1v3,5,V524,10540,7
Nd,20161029c1v3,5,V526,10560,5
Nd,20161029c1v3,5,V528,10574,7
Nd,20161029c1v3,5,V533,10608,7
Nd,20161029c1v3,5,V535,10625,11
Nd,20161029c1v3,5,V536,10639,11
Nd,20161029c1v3,5,V538,10654,5
Nd,20161029c1v3,5,V543,10699,15
Nd,20161029c1v3,5,V546,10719,5
Nd,20161029c1v3,5,V548,10735,6
Nd,20161029c1v3,5,V551,10760,6
Nd,20161029c1v3,5,V554,10789,7
Nd,20161029c1v3,5,V555,10798,7
Nd,20161029c1v3,6,V4,2244,5
Nd,20161029c1v3,6,V10,2510,100
Nd,20161029c1v3,6,V12,2536,19
Nd,20161029c1v3,6,V14,2577,35
Nd,20161029c1v3,6,V15,2598,19
Nd,20161029c1v3,6,V17,2640,35
Nd,20161029c1v3,6,V18,2695,49
Nd,20161029c1v3,6,V19,2717,20
Nd,20161029c1v3,6,V24,2747,5
Nd,20161029c1v3,6,V32,2862,7
Nd,20161029c1v3,6,V36,3008,7
Nd,20161029c1v3,6,V38,3143,121
Nd,20161029c1v3,6,V39,3263,112
Nd,20161029c1v3,6,V40,3283,18
Nd,20161029c1v3,6,V41,3295,10
Nd,20161029c1v3,6,V42,3312,15
Nd,20161029c1v3,6,V43,3344,22
Nd,20161029c1v3,6,V44,3351,5
Nd,20161029c1v3,6,V45,3378,24
Nd,20161029c1v3,6,V46,3393,8
Nd,20161029c1v3,6,V47,3487,92
Nd,20161029c1v3,6,V48,3501,9
Nd,20161029c1v3,6,V49,3541,37
Nd,20161029c1v3,6,V50,3575,32
Nd,20161029c1v3,6,V52,3590,8
Nd,20161029c1v3,6,V54,3612,5
Nd,20161029c1v3,6,V56,3638,8
Nd,20161029c1v3,6,V62,3708,7
Nd,20161029c1v3,6,V66,3802,6
Nd,20161029c1v3,6,V67,3820,5
Nd,20161029c1v3,6,V70,3851,5
Nd,20161029c1v3,6,V73,3872,5
Nd,20161029c1v3,6,V75,3940,48
Nd,20161029c1v3,6,V76,3978,36
Nd,20161029c1v3,6,V77,4015,30
Nd,20161029c1v3,6,V78,4040,20
Nd,20161029c1v3,6,V86,4624,5
Nd,20161029c1v3,6,V88,4696,10
Nd,20161029c1v3,6,V91,5153,6
Nd,20161029c1v3,6,V92,5161,6
Nd,20161029c1v3,6,V95,5194,11
Nd,20161029c1v3,6,V98,5216,5
Nd,20161029c1v3,6,V102,5254,9
Nd,20161029c1v3,6,V107,5482,19
Nd,20161029c1v3,6,V108,5495,7
Nd,20161029c1v3,6,V113,5520,5
Nd,20161029c1v3,6,V115,5536,9
Nd,20161029c1v3,6,V117,5547,5
Nd,20161029c1v3,6,V118,5615,61
Nd,20161029c1v3,6,V119,5829,211
Nd,20161029c1v3,6,V120,5881,49
Nd,20161029c1v3,6,V121,5896,5
Nd,20161029c1v3,6,V126,5951,14
Nd,20161029c1v3,6,V128,5966,7
Nd,20161029c1v3,6,V129,5976,5
Nd,20161029c1v3,6,V130,5988,7
Nd,20161029c1v3,6,V132,6001,6
Nd,20161029c1v3,6,V136,6066,43
Nd,20161029c1v3,6,V139,6091,11
Nd,20161029c1v3,6,V140,6121,26
Nd,20161029c1v3,6,V141,6136,8
Nd,20161029c1v3,6,V142,6150,12
Nd,20161029c1v3,6,V143,6159,5
Nd,20161029c1v3,6,V148,6196,12
Nd,20161029c1v3,6,V150,6216,15
Nd,20161029c1v3,6,V152,6234,6
Nd,20161029c1v3,6,V153,6261,25
Nd,20161029c1v3,6,V155,6280,9
Nd,20161029c1v3,6,V157,6303,6
Nd,20161029c1v3,6,V158,6318,12
Nd,20161029c1v3,6,V160,6340,9
Nd,20161029c1v3,6,V173,6554,8
Nd,20161029c1v3,6,V174,6574,11
Nd,20161029c1v3,6,V175,6590,14
Nd,20161029c1v3,6,V177,6637,35
